username,created_at,text
IvelineDB,2024-08-29 10:16:09+00:00,@LouisVuitton WOW!!! He looks ethereal..
LifestyleLady73,2024-08-29 09:42:49+00:00,@LouisVuitton I have lost faith in the quality of @LouisVuitton sadly and as for the customer service that is absent without leave!! 😔
JqyQlDoMy1nKTIa,2024-08-29 07:55:25+00:00,"@LouisVuitton FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton

https://t.co/vE7bCpheqP"
felix_5star,2024-08-29 04:07:02+00:00,@LouisVuitton @Stray_Kids https://t.co/3CqsfN30Zv
JwlNhlh67580,2024-08-29 00:44:11+00:00,"@LouisVuitton Just wow Felix 👌 

#Felix #NicolasGhesquiere #LouisVuitton"
JwlNhlh67580,2024-08-29 00:43:29+00:00,"@LouisVuitton Just wow Felix 

#Felix #NicolasGhesquiere #LouisVuitton

https://t.co/Isb6KsSSsJ"
Solaris_AJ,2024-08-28 21:42:30+00:00,"@LouisVuitton @Stray_Kids Felix! You worked so hard! And I'm so happy for you! Never ""give up""!!! You're the best! 💙🕊
 Thank you Louis Vuitton for your awesome looks! 🤝🤍"
Seishuuhandakun,2024-08-28 19:08:37+00:00,"@LouisVuitton Lindo, parece um personagem"
Irrelechan,2024-08-28 17:34:20+00:00,@LouisVuitton LV looks so good on Felix!!!!! I loved him in this jacket it's so cool 😍
anabeluuz,2024-08-28 17:33:46+00:00,@LouisVuitton https://t.co/Qy5HJyIHYf
susyskz_,2024-08-28 17:22:17+00:00,"@LouisVuitton Thank you Nicolas and Louis Vuitton 💕💕

FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton #FELIX"
mysovll,2024-08-28 16:30:54+00:00,@LouisVuitton @Stray_Kids LV Sunshine Felix🥺💙
EllaVenuss,2024-08-28 16:26:41+00:00,@LouisVuitton Cómplices de genocidio palestino...💔🇸🇩💔🇸🇩 https://t.co/i3abQV74vk
senliaaa,2024-08-28 16:08:30+00:00,"@LouisVuitton Thanks LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton #FELIX"
CandelariaRosh,2024-08-28 14:13:15+00:00,"@LouisVuitton @Stray_Kids #LouisVuitton を着こなすメゾンのアンバサダー #Felix。
韓国･ソウルのKSPO DOMEで幕明けしたStray Kidsの｢dominATE SEOUL｣ワールドツアーにて、#NicolasGhesquiere によるシアリングジャケットが際立つカスタムアンサンブルで登場。 https://t.co/TfCJYrOkmU"
villon_brithany,2024-08-28 14:00:37+00:00,@LouisVuitton Felix es la definición de guapo 🥹✨🫶🏻❤️
freezedang,2024-08-28 13:27:42+00:00,@LouisVuitton Principe maravilhoso
__StayRacha,2024-08-28 13:11:48+00:00,"@LouisVuitton #Felix never fails to amazes me with his shining aura and beauty! The fit is just perfection✨️

#FELIXxLouisVuitton @Stray_Kids https://t.co/u2qA7XqzwB"
sita513527,2024-08-28 13:10:26+00:00,@LouisVuitton Felix’s face card never declines❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥
Nahla55244,2024-08-28 12:30:26+00:00,"@LouisVuitton 🔥💙

FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton #FELIX"
FELIXCharts,2024-08-28 12:27:18+00:00,"@LouisVuitton FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton #FELIX
✅♥️💬🔁🏷️↓ https://t.co/LyLO9fQ8Ma"
CandelariaRosh,2024-08-28 10:57:27+00:00,"@LouisVuitton FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton @LouisVuitton https://t.co/6Se7V95HOU"
CandelariaRosh,2024-08-28 10:57:19+00:00,"@LouisVuitton FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton @LouisVuitton https://t.co/GtQbPGYLhO"
CandelariaRosh,2024-08-28 10:57:04+00:00,"@LouisVuitton FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton @LouisVuitton https://t.co/wQdv38VO3O"
CandelariaRosh,2024-08-28 10:56:45+00:00,"@LouisVuitton FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton @LouisVuitton https://t.co/gylfojt3jy"
HIIRAGI020901,2024-08-28 08:16:39+00:00,"@LouisVuitton ニコラヒョンのミューズFelix
#FELIX #FELIXxLouisVuitton #LouisVuitton @LouisVuitton"
ReLixLee,2024-08-28 08:09:30+00:00,"@LouisVuitton Is it even conceivable for this world to spin without  Felix? Absolutely not, absolutely not, absolutely not!

FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton @LouisVuitton https://t.co/y1bKkN9fD5"
STAY_mx_8,2024-08-28 07:41:52+00:00,@LouisVuitton 😍😍
Cubeelyn,2024-08-28 06:40:58+00:00,"@LouisVuitton Match made in heaven…
#FELIXxLouisVuitton"
monetteque76179,2024-08-28 06:05:22+00:00,"@LouisVuitton #Felix looked so beautiful with this outfit. He really is a price ❤️❤️❤️ 

Thank you so much #LouisVuitton #FELIXxLouisVuitton #NicolasGhesquiere"
Yonglixx2000,2024-08-28 05:46:25+00:00,@LouisVuitton @Stray_Kids He is perfect🔥❤️‍🔥🩵🐥💙💖✨
CBoolman77533,2024-08-28 05:34:32+00:00,@LeeFelixID @LouisVuitton Hi!
stay8666,2024-08-28 05:33:54+00:00,"@LouisVuitton FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton #FELIX https://t.co/ZkQXgrKQ3x"
bokkie_0915,2024-08-28 05:06:18+00:00,@LouisVuitton https://t.co/lrejYSrJTW
LeBie_exusiai,2024-08-28 04:56:47+00:00,"@LouisVuitton ❤️❤️❤️

https://t.co/eRksmnSGru"
LeBie_exusiai,2024-08-28 04:56:05+00:00,"@LouisVuitton FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton 
@LouisVuitton
https://t.co/eRksmnSGru"
happydayyyy143,2024-08-28 04:52:02+00:00,@LouisVuitton @Stray_Kids Thank you❤❤❤
oyunbilegr,2024-08-28 04:35:01+00:00,@LouisVuitton @Stray_Kids 🤩wow
sandra_kropf,2024-08-28 04:25:04+00:00,@LouisVuitton He looks majestic like always. Thank you Nicolas for loving him as much as we STAY do! 💙
rebirthspiritXL,2024-08-28 03:49:43+00:00,"@bbokbok9 @LouisVuitton #Felix always looks majestic in LV outfit, thank you #NicolasGhesquiere ❣️💐

FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton https://t.co/4BIsd76Ijo"
felix_5star,2024-08-28 03:43:48+00:00,@LouisVuitton @Stray_Kids https://t.co/3CqsfN30Zv
nervettepam,2024-08-28 03:24:01+00:00,@LouisVuitton Pretty special
orchido65004221,2024-08-28 03:22:57+00:00,"@LouisVuitton Gorgeous
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton #FELIX"
orchido65004221,2024-08-28 03:22:38+00:00,"@LouisVuitton God 
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton #FELIX"
evgmonn,2024-08-28 03:14:44+00:00,"@LouisVuitton FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton @LouisVuitton"
Dalphy_1,2024-08-28 02:56:40+00:00,"@LouisVuitton @Stray_Kids He looks out of a fairy tale in this Louis Vuitton outfit

#FELIXxLouisVuitton #FELIX
#dominATE_SEOUL #StrayKids"
ilove_skz18,2024-08-28 02:53:24+00:00,@LouisVuitton Maravilhosoooo
mixhyfx,2024-08-28 02:51:45+00:00,"@LouisVuitton @Stray_Kids Felix look always amazing 😍✨ 
FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton @LouisVuitton"
mixhyfx,2024-08-28 02:51:12+00:00,"@LouisVuitton @Stray_Kids my baby look so gorgeous 🥰 
FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton @LouisVuitton"
mixhyfx,2024-08-28 02:50:03+00:00,"@LouisVuitton never show never disappointed 
FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton @LouisVuitton"
mixhyfx,2024-08-28 02:49:38+00:00,"@LouisVuitton Louis Vuitton always give Felix the best design 

FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton @LouisVuitton"
mixhyfx,2024-08-28 02:49:07+00:00,"@LouisVuitton Felix looks so pretty 🩵😍 

FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton @LouisVuitton"
zena_elizabeth,2024-08-28 02:45:57+00:00,"@LouisVuitton #FELIXxLouisVuitton  

#felix mi angel"
feifujigui_0915,2024-08-28 02:43:55+00:00,@LouisVuitton 很适合他，也很符合他的solo舞台主题，感谢🥰🥰🥰#FELIXxLouisVuitton
Yong_Lix801108,2024-08-28 02:42:25+00:00,"@LouisVuitton @Stray_Kids Proud of you Felix, thank you Nicolas 
#FELIXxLouisVuitton https://t.co/DjBmu9erkb"
zzyy574063,2024-08-28 02:30:00+00:00,"@LouisVuitton @Stray_Kids Beautiful ❤️‍🔥
FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton @LouisVuitton"
BibiMussati,2024-08-28 02:20:30+00:00,"@LouisVuitton Thank you very much LV!

FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton #FELIX"
AlexanderY2685,2024-08-28 02:19:39+00:00,"@LouisVuitton Its pseudonymous creator, Satoshi Nakamoto, remains a mysterious figure, with many theories about their identity and motives."
betuwlix,2024-08-28 02:16:54+00:00,@LouisVuitton Thank you Nicolas and Louis Vuitton for this masterpiece 💙
ejlovesjbj,2024-08-28 02:13:23+00:00,"@LouisVuitton It's beautiful 🖤🔥🖤🌹🖤🔥🖤🥀
FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton #Felix"
__Blue__Wolf__,2024-08-28 02:12:46+00:00,"@LouisVuitton Amazing song, concept, costume and of course Felix"
mmb0987654321,2024-08-28 02:11:40+00:00,"@LouisVuitton best cooperation
FELIX ON TOUR IN CUSTOM LV 
FELIX LOUIS VUITTON PRINCE 
#FELIXxLouisVuitton"
Bridgeynicole21,2024-08-28 02:04:06+00:00,@LouisVuitton 💙🤍🫶🤍💙
HannahP19442014,2024-08-28 02:00:49+00:00,@LouisVuitton @Stray_Kids 123456789101112
CatK00,2024-08-28 01:59:15+00:00,@LouisVuitton @hyunehans And he looked stunning like always with your designs!! ❤️❤️❤️❤️
lixmylove23,2024-08-28 01:52:34+00:00,@LouisVuitton Thank you Louis Vuitton and Nicolas Ghesquière for always putting the most beautiful outfits on Felix 🤍
straykidsxzone,2024-08-28 01:13:41+00:00,"@LouisVuitton Thank you so much Nicolas and Louis Vuitton, Felix looks amazing 🤍"
Fefi_prince,2024-08-28 01:01:39+00:00,"@LouisVuitton #Felix is so handsome and classy!
The perfect House Ambassador for Louis Vuitton🥇"
LauManh1590,2024-08-28 00:55:12+00:00,@LouisVuitton Sandstone formations provide nesting sites for birds and habitats for small mammals.
mizhielle03,2024-08-28 00:49:33+00:00,"@LouisVuitton So beautiful 😍 ❤️

#Felix #NicolasGhesquiere #LouisVuitton"
lynda_banuelos,2024-08-28 00:47:55+00:00,"@LouisVuitton FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton @LouisVuitton 

💕💕💕💗💕💕💕 https://t.co/IZWpuedNif"
mistyplacenta,2024-08-28 00:34:47+00:00,"@LouisVuitton The perfect LV ensemble for ps magical ‘Beauty and The Beast’-themed solo stage. Thank you Nicolas Ghesquière &amp; Louis Vuitton for always dressing the House Ambassador in timeless pieces.
FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
😆"
sweetcakecc,2024-08-28 00:27:26+00:00,"@LouisVuitton Thank you Nicolas and Louis Vuitton family. Felix looks so elegant and charming.

FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton"
Chelly_Xplosion,2024-08-28 00:05:38+00:00,@LouisVuitton Oh yeah! 👹
TheTuneMusic,2024-08-27 23:21:02+00:00,@LouisVuitton It looks pretty nice.
Nahla55244,2024-08-27 23:11:37+00:00,@LouisVuitton #Felix #NicolasGhesquiere #LouisVuitton https://t.co/8ArjxET9Iy
t0pline_,2024-08-27 22:53:16+00:00,"@LouisVuitton @Stray_Kids Felix!
You're so gorgeous in Louis Vuitton...I'm so proud of you 🩷"
tasteslikeprpl,2024-08-27 22:51:33+00:00,"@rebirthspiritXL @LouisVuitton I agree! Nicolas really outdid himself with #Felix's outfit! A magnifique creation and we are very honored that Felix wore it 🙏🏻

FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton"
tasteslikeprpl,2024-08-27 22:35:29+00:00,"@LouisVuitton Many thanks to the iconic Nicolas Ghesquière for creating this magical outfit for #Felix 's solo stage! 
The prince of Louis Vuitton looks so classy and sophisticated!

FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton 

https://t.co/4TMF8sgZL5"
rebirthspiritXL,2024-08-27 22:35:16+00:00,"@tasteslikeprpl @LouisVuitton Majestic and magical Prince of K-pop,#Felix, and thank you, #NicolasGhesquiere for the dazzling outfit for his solo stage, that was spectacular🥀👑❣️

FELIX ON TOUR IN CUSTOM LV 
FELIX LOUIS VUITTON PRINCE 
#FELIXxLouisVuitton https://t.co/4HCFXnW8cf"
tasteslikeprpl,2024-08-27 22:27:03+00:00,"@LouisVuitton Que maravilloso es ver al príncipe de Louis Vuitton brillar con los magníficos atuendos del gran Nicolas Ghesquière!! #Felix 

FELIX ON TOUR IN CUSTOM LV 
FELIX LOUIS VUITTON PRINCE 
#FELIXxLouisVuitton https://t.co/EIzp2uDVWm"
sasa_star4,2024-08-27 22:15:57+00:00,"@LouisVuitton Hello
Buy this NFT
You will surely profit many times because your name will appear on it.
Consider this NFT from the angels, then you will never lose.

https://t.co/0GbTiJpdvx"
postpunkpanda,2024-08-27 21:14:50+00:00,"@LouisVuitton This fit was top tier!!

FELIX LOUIS VUITTON PRINCE 
#FELIXxLouisVuitton #FELIX"
sweetest__drug,2024-08-27 21:10:23+00:00,@LouisVuitton Felix looks amazing in this outfit!
011Jar,2024-08-27 21:01:59+00:00,"@LouisVuitton @Stray_Kids Every colour, every concept, every Louis Vuitton outfit....Felix absolutely slay every single time
FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton @LouisVuitton"
011Jar,2024-08-27 20:59:54+00:00,"@LouisVuitton @Stray_Kids The way you need to listen to the song to understand just how perfect this outfit is 
FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton @LouisVuitton"
011Jar,2024-08-27 20:58:54+00:00,"@LouisVuitton @Stray_Kids Felix looks like he came straight out of a fantasy movie 😍
FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton @LouisVuitton"
011Jar,2024-08-27 20:57:19+00:00,"@LouisVuitton @Stray_Kids Beautiful ❤️‍🔥
FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton @LouisVuitton"
fr_meow,2024-08-27 20:52:03+00:00,"@LouisVuitton #FELIXxLouisVuitton 
Literally a prince 💫"
RitaBelleNYC,2024-08-27 20:50:18+00:00,@LouisVuitton Felix and Louis Vuitton are the ultimate power duo 🤍
CandelariaRosh,2024-08-27 20:42:17+00:00,"@LouisVuitton @Roxanamar43451 #Felix #NicolasGhesquiere #LouisVuitton FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton @LouisVuitton

https://t.co/0cVDl5uPat"
STAYLIX53800395,2024-08-27 20:31:45+00:00,"@LouisVuitton Mil mercis à Louis Vuitton et à @TWNGhesquiere pour toujours choisir le look parfait pour chacune des présentations de Felix🫶🏻

FELIX LOUIS VUITTON PRINCE 
#FELIXxLouisVuitton #FELIX"
bokalixlee,2024-08-27 20:28:20+00:00,"@LouisVuitton He looks so classy and sophisticated..Thank you  sir Nicolas and Louis Vuitton fam!🫶

FELIX ON TOUR IN CUSTOM LV
FELIX LOUIS VUITTON PRINCE
#FELIXxLouisVuitton"
SashaPanda,2024-08-27 20:09:58+00:00,@LouisVuitton 💜💜💜
artoflensforchr,2024-08-29 13:20:23+00:00,"@LouisVuitton Len,3107665849,Looking for Christies,,Phillips,,Sothebys,, Art Dearlers,,Art Galleries,or,,Art Collectors,,to buy my Arcylic canvas paintings for 20,000 dollars each,,MAKE BOOKS, MAKE CLOTHING,,MAKE MUSEUMS or MAKE ARTOFLENS GALLERIES..instagram https://t.co/dhu2IsnUr5 https://t.co/fVxljVtBM6"
sergieuro,2024-08-28 17:18:46+00:00,@LouisVuitton So lovely!
StefLifeislife,2024-08-28 07:56:39+00:00,@LouisVuitton @LVMH Great !  I could not go and see the concert in Munich.. I was in Barcelona https://t.co/nHzCTD2Czd
Sheun_fummy,2024-08-28 00:26:44+00:00,@LouisVuitton https://t.co/M1IUegDimT
RitaBelleNYC,2024-08-27 20:47:40+00:00,"@LouisVuitton This Louis Vuitton gown is a showstopper, just like the queen wearing it. 👑"
WidowsC,2024-08-27 20:36:49+00:00,"@LouisVuitton 👍#WIDOWSEmpowerment. NAMBULABUCHIRO Women Group; a widows self-help group, earnestly seeking support for establishment of functional office for effectively coordinating group activities.

Your support highly appreciated🙏

Fundraising Link:
https://t.co/LS6uH9dlXD

😍NbWG Team🥰"
AUTHORATAMAZON,2024-08-27 18:05:23+00:00,@LouisVuitton Beautiful gown!
mommatings,2024-08-27 17:50:21+00:00,@LouisVuitton 😍😍😍
EzMg42,2024-08-27 17:23:02+00:00,@LouisVuitton The GOAT ADELE
lady_family,2024-08-27 17:18:32+00:00,@LouisVuitton 🤍🙏🏽
lady_family,2024-08-27 17:18:23+00:00,@LouisVuitton 😍😍😍😍
lady_family,2024-08-27 17:18:15+00:00,@LouisVuitton 😍
